 "Material" , "Resin" , "ReinforcementFiber" , "ZeroDegreeDirectionFiber_pct" , "FortyFiveDegreeDirectionFiber_pct" , "NinetyDegreeDirectionFiber_pct" , "OtherDegreeDirectionFiber_pct" , "GaugeSectionWidth_mm" , "GaugeSectionThickness_mm" , "MaximumStrain_pct" , "StressRatio" , "LoadCycle_time" ,
 "MD-DD25A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "1.23" , "0.10" , "20249.00" ,
 "MD-DD25A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "0.99" , "0.10" , "253259.00" ,
 "MD-DD25A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "1.20" , "0.10" , "44578.00" ,
 "MD-DD25A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "1.24" , "0.10" , "44823.00" ,
 "MD-DD25A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "0.86" , "0.10" , "503924.00" ,
 "MD-DD25A-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.89" , "0.91" , "0.10" , "740566.00" ,
 "MD-DD25B-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "4.27" , "1.07" , "0.10" , "1200000.00" ,
 "MD-DD25B-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "4.27" , "1.38" , "0.10" , "178659.00" ,
 "MD-DD25B-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "4.27" , "1.48" , "0.10" , "17956.00" ,
 "MD-DD25B-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "4.27" , "1.52" , "0.10" , "41266.00" ,
 "MD-DD25B-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "4.27" , "1.41" , "0.10" , "49497.00" ,
 "MD-DD25B-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "4.27" , "1.54" , "0.10" , "5663.00" ,
 "MD-DD25B-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "4.27" , "1.46" , "0.10" , "70464.00" ,
 "MD-DD25D-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "3.96" , "1.17" , "0.10" , "110424.00" ,
 "MD-DD25D-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "3.96" , "0.94" , "0.10" , "180832.00" ,
 "MD-DD25D-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "25.0" , "3.96" , "0.83" , "0.10" , "584489.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.45" , "0.10" , "10628.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.53" , "0.10" , "13112.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "0.83" , "0.10" , "1568929.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "0.83" , "0.10" , "2019100.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.25" , "0.10" , "39204.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.20" , "0.10" , "44872.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "0.90" , "0.10" , "609415.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "0.80" , "0.10" , "780507.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.24" , "0.10" , "92698.00" ,
 "MD-DD26-UP2" , "CoRezyn 63-AX-051" , "Collins Craft UC1018GV (678 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.45" , "0.10" , "9883.00" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.29" , "0.10" , "124809.00" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.33" , "0.10" , "126545.00" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.02" , "0.10" , "1490033.00" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "1.28" , "0.10" , "153886.00" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "0.99" , "0.10" , "564480.00" ,
 "MD-DD2A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.61" , "1.00" , "0.10" , "1849488.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "1.00" , "0.10" , "106008.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "0.84" , "0.10" , "118241.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "1.46" , "0.10" , "1438.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "0.99" , "0.10" , "18293.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "1.02" , "0.10" , "18821.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "0.66" , "0.10" , "278835.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "0.73" , "0.10" , "386766.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "1.41" , "0.10" , "6714.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "0.97" , "0.10" , "74777.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "1.28" , "0.10" , "8257.00" ,
 "MD-DD4-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.36" , "1.35" , "0.10" , "8821.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.20" , "0.10" , "1033583.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.03" , "0.10" , "1103247.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.47" , "0.10" , "12469.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.51" , "0.10" , "127898.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.50" , "0.10" , "145581.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.63" , "0.10" , "14980.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.20" , "0.10" , "1500000.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.37" , "0.10" , "169754.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.80" , "0.10" , "1996.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.67" , "0.10" , "20246.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "2.00" , "0.10" , "2386.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "1.72" , "0.10" , "2650.00" ,
 "MD-DD5-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.97" , "0.82" , "0.10" , "5000000.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.45" , "10.00" , "148446.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "1.74" , "0.10" , "1709.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "1.74" , "0.10" , "1984.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "1.74" , "0.10" , "2813.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.74" , "10.00" , "284.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.30" , "10.00" , "3000000.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "0.65" , "0.10" , "3000000.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "1.30" , "0.10" , "30770.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.59" , "10.00" , "3116.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "0.72" , "0.10" , "408030.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "0.72" , "0.10" , "598895.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "1.01" , "0.10" , "61079.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.45" , "10.00" , "626848.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "1.01" , "0.10" , "71668.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "0.72" , "0.10" , "762063.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.59" , "10.00" , "8019.00" ,
 "MD-DD5CYC-T" , "Thermoplastic, Polybutylene Terephthalate" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "10.0" , "3.19" , "-1.74" , "10.00" , "818.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.76" , "0.10" , "2429.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.19" , "0.10" , "2441330.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.51" , "0.10" , "34642.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.19" , "0.10" , "348038.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.31" , "0.10" , "498494.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.54" , "0.10" , "52731.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.54" , "0.10" , "67480.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "2.28" , "0.10" , "69.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.83" , "0.10" , "878.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.10" , "1.24" , "0.10" , "899308.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.67" , "-1.00" , "1060993.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "1.19" , "-1.00" , "1072.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "1.34" , "-1.00" , "1130.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.15" , "10.00" , "1176784.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "1.34" , "-1.00" , "1387.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.16" , "10.00" , "143526.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.67" , "-1.00" , "1463729.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.74" , "-1.00" , "168947.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.15" , "10.00" , "1740718.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.74" , "-1.00" , "191803.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.89" , "-1.00" , "23990.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "1.19" , "-1.00" , "2665.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.74" , "-1.00" , "305106.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.89" , "-1.00" , "31172.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.15" , "10.00" , "334460.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "1.34" , "-1.00" , "380.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.18" , "10.00" , "3855.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.18" , "10.00" , "5232.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.16" , "10.00" , "59318.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "1.19" , "-1.00" , "601.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.18" , "10.00" , "7541.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "-0.16" , "10.00" , "85056.00" ,
 "MD-DD5E-Epon9410" , "Epon 9410" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.10" , "0.89" , "-1.00" , "92394.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.74" , "0.10" , "1045.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.67" , "0.10" , "11085.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.70" , "0.10" , "11533.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.72" , "0.10" , "12041.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.64" , "0.10" , "12185.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.85" , "0.10" , "2102.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.43" , "0.10" , "28269.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.21" , "0.10" , "284133.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.28" , "0.10" , "285386.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.31" , "0.10" , "345652.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.22" , "0.10" , "351717.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.22" , "0.10" , "357553.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.48" , "0.10" , "36290.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.30" , "0.10" , "403000.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.67" , "0.10" , "43703.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.18" , "0.10" , "481129.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.26" , "0.10" , "514201.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.28" , "0.10" , "579002.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.71" , "0.10" , "6716.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.34" , "0.10" , "749084.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.61" , "0.10" , "7640.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "0.95" , "0.10" , "8000000.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.58" , "0.10" , "8157.00" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "1.24" , "0.10" , "857025.00" ,
