 "Material" , "Resin" , "ReinforcementFiber" , "ZeroDegreeDirectionFiber_pct" , "FortyFiveDegreeDirectionFiber_pct" , "NinetyDegreeDirectionFiber_pct" , "OtherDegreeDirectionFiber_pct" , "GaugeSectionWidth_mm" , "GaugeSectionThickness_mm" , "MaximumStress_MPa" , "FatigueTestFrequency_Hz" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "310" , "10.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "241" , "15.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "414" , "2.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "345" , "4.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.02" , "345" , "5.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "310" , "1.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "345" , "1.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "-31.0" , "10.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "-34.5" , "10.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "155" , "10.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "-34.5" , "15.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "-41.4" , "2.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "276" , "2.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "310" , "2.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "345" , "2.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "414" , "2.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "-37.9" , "4.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "172" , "4.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "207" , "4.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "-37.9" , "5.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.02" , "172" , "5.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "241" , "10.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "310" , "10.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "379" , "10.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "121" , "15.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "138" , "15.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "310" , "2.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "414" , "2.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "241" , "20.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "310" , "20.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "207" , "25.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "241" , "25.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "103" , "30.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "241" , "30.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "310" , "30.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "207" , "40.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "241" , "40.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "276" , "40.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "310" , "40.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "193" , "45.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "310" , "5.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "276" , "50.0" ,
 "MD-DD5P-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "8.0" , "3.02" , "172" , "60.0" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "276" , "10.0" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "241" , "15.0" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "414" , "2.0" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "483" , "2.0" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "414" , "4.0" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "276" , "5.0" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "345" , "5.0" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "-34.5" , "10.0" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "-34.5" , "20.0" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "-41.4" , "4.0" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "-37.9" , "5.0" ,
 "MD-DD5V-VE1" , "Derakane 411-C-50" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "-41.4" , "5.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "276" , "10.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "414" , "3.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "414" , "4.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "345" , "5.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.05" , "276" , "7.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "310" , "1.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "345" , "1.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "-44.8" , "2.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "310" , "2.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "-44.8" , "3.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "-37.9" , "5.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "-41.4" , "5.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "172" , "5.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "207" , "5.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "-37.9" , "6.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "-41.4" , "6.0" ,
 "MD-DD5V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.05" , "172" , "6.0" ,
 "MD-DD5V3-Dion9800" , "Reichhold Dion 9800" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.08" , "-39.6" , "3.0" ,
 "MD-DD5V3-Dion9800" , "Reichhold Dion 9800" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.08" , "-41.4" , "3.0" ,
 "MD-DD5V3-Dion9800" , "Reichhold Dion 9800" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.08" , "-37.9" , "4.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.53" , "276" , "10.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.53" , "345" , "10.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.53" , "276" , "15.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.53" , "414" , "2.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.53" , "345" , "5.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "3.53" , "414" , "5.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.53" , "-34.5" , "10.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.53" , "-37.9" , "10.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.53" , "-27.6" , "15.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.53" , "-31.0" , "15.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.53" , "-34.5" , "15.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.53" , "-27.6" , "20.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.53" , "-31.0" , "20.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.53" , "-41.4" , "4.0" ,
 "MD-DD6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.53" , "-37.9" , "5.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.11" , "276" , "10.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.11" , "345" , "10.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.11" , "483" , "2.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.11" , "207" , "20.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.11" , "414" , "5.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.11" , "-34.5" , "10.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.11" , "-37.9" , "10.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.11" , "-34.5" , "15.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.11" , "-27.6" , "20.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.11" , "-31.0" , "20.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.11" , "-34.5" , "20.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.11" , "-44.8" , "4.0" ,
 "MD-DD7-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.11" , "-41.4" , "5.0" ,
 "MD-DD8-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.67" , "345" , "10.0" ,
 "MD-DD8-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.67" , "414" , "10.0" ,
 "MD-DD8-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.67" , "276" , "15.0" ,
 "MD-DD8-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.67" , "345" , "15.0" ,
 "MD-DD8-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.67" , "483" , "4.0" ,
 "MD-DD8A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.61" , "345" , "5.0" ,
 "MD-DD8B-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.64" , "345" , "5.0" ,
 "MD-DD9-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.03" , "207" , "10.0" ,
 "MD-DD9-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.03" , "276" , "10.0" ,
 "MD-DD9-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.03" , "345" , "10.0" ,
 "MD-DD9-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.03" , "414" , "10.0" ,
 "MD-DD9-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.03" , "207" , "15.0" ,
 "MD-DD9-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.03" , "483" , "4.0" ,
 "MD-DD9-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.03" , "414" , "5.0" ,
 "MD-DD9-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.03" , "483" , "5.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "13.0" , "3.53" , "207" , "10.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "13.0" , "3.53" , "172" , "15.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "13.0" , "3.53" , "345" , "2.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "13.0" , "3.53" , "138" , "20.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "13.0" , "3.53" , "172" , "20.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "13.0" , "3.53" , "241" , "5.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "13.0" , "3.53" , "276" , "5.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "13.0" , "3.53" , "310" , "5.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "20.0" , "3.53" , "207" , "10.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "20.0" , "3.53" , "345" , "2.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "20.0" , "3.53" , "138" , "20.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "20.0" , "3.53" , "310" , "4.0" ,
 "MD-EE" , "Unspecified" , "Unspecified" , "65.0" , "18.0" , "0.0" , "17.0" , "20.0" , "3.53" , "276" , "5.0" ,
 "MD-EEAP" , "Unspecified" , "Unspecified" , "70.0" , "19.0" , "0.0" , "11.0" , "20.0" , "3.64" , "207" , "15.0" ,
 "MD-EEAP" , "Unspecified" , "Unspecified" , "70.0" , "19.0" , "0.0" , "11.0" , "20.0" , "3.64" , "345" , "2.0" ,
 "MD-EEAP" , "Unspecified" , "Unspecified" , "70.0" , "19.0" , "0.0" , "11.0" , "20.0" , "3.64" , "276" , "4.0" ,
 "MD-EEAP" , "Unspecified" , "Unspecified" , "70.0" , "19.0" , "0.0" , "11.0" , "20.0" , "3.64" , "276" , "5.0" ,
 "MD-EEAP" , "Unspecified" , "Unspecified" , "70.0" , "19.0" , "0.0" , "11.0" , "25.0" , "3.64" , "-36.2" , "10.0" ,
 "MD-EEAP" , "Unspecified" , "Unspecified" , "70.0" , "19.0" , "0.0" , "11.0" , "25.0" , "3.64" , "-39.6" , "10.0" ,
 "MD-EEAP" , "Unspecified" , "Unspecified" , "70.0" , "19.0" , "0.0" , "11.0" , "25.0" , "3.64" , "-36.2" , "15.0" ,
 "MD-EEAP" , "Unspecified" , "Unspecified" , "70.0" , "19.0" , "0.0" , "11.0" , "25.0" , "3.64" , "-44.8" , "4.0" ,
 "MD-EEAV" , "Unspecified" , "Unspecified" , "71.0" , "18.0" , "0.0" , "11.0" , "20.0" , "3.36" , "207" , "12.0" ,
 "MD-EEAV" , "Unspecified" , "Unspecified" , "71.0" , "18.0" , "0.0" , "11.0" , "20.0" , "3.36" , "345" , "2.0" ,
 "MD-EEAV" , "Unspecified" , "Unspecified" , "71.0" , "18.0" , "0.0" , "11.0" , "20.0" , "3.36" , "207" , "20.0" ,
 "MD-EEAV" , "Unspecified" , "Unspecified" , "71.0" , "18.0" , "0.0" , "11.0" , "20.0" , "3.36" , "345" , "4.0" ,
 "MD-EEAV" , "Unspecified" , "Unspecified" , "71.0" , "18.0" , "0.0" , "11.0" , "20.0" , "3.36" , "276" , "5.0" ,
 "MD-EEAV" , "Unspecified" , "Unspecified" , "71.0" , "18.0" , "0.0" , "11.0" , "25.0" , "3.36" , "190" , "10.0" ,
 "MD-EEAV" , "Unspecified" , "Unspecified" , "71.0" , "18.0" , "0.0" , "11.0" , "25.0" , "3.36" , "207" , "10.0" ,
 "MD-EEAV" , "Unspecified" , "Unspecified" , "71.0" , "18.0" , "0.0" , "11.0" , "25.0" , "3.36" , "-39.6" , "12.0" ,
 "MD-EEAV" , "Unspecified" , "Unspecified" , "71.0" , "18.0" , "0.0" , "11.0" , "25.0" , "3.36" , "276" , "2.0" ,
 "MD-EEAV" , "Unspecified" , "Unspecified" , "71.0" , "18.0" , "0.0" , "11.0" , "25.0" , "3.36" , "-34.5" , "20.0" ,
 "MD-EEAV" , "Unspecified" , "Unspecified" , "71.0" , "18.0" , "0.0" , "11.0" , "25.0" , "3.36" , "-44.8" , "5.0" ,
 "MD-EEAV" , "Unspecified" , "Unspecified" , "71.0" , "18.0" , "0.0" , "11.0" , "25.0" , "3.36" , "207" , "5.0" ,
 "MD-EEBP" , "Unspecified" , "Unspecified" , "57.0" , "26.0" , "0.0" , "17.0" , "20.0" , "2.90" , "207" , "10.0" ,
